tweet_id,label
499363921661140993,non_rumor
499363975377993729,non_rumor
499364002318020608,non_rumor
499364508641808384,non_rumor
499364522038394880,non_rumor
499365436816105473,non_rumor
499366152049803264,non_rumor
499366930457710592,non_rumor
499366977497214976,non_rumor
499368426931228672,non_rumor
499369948943495168,non_rumor
499375535458643968,non_rumor
499376069485821952,non_rumor
499377470697926656,non_rumor
499377813758443520,non_rumor
499379061718659073,non_rumor
499381321954000896,non_rumor
499381917490237440,non_rumor
499383196451368960,non_rumor
499383640267423744,non_rumor
499385227362328576,non_rumor
499386181310619649,non_rumor
499386726414954496,non_rumor
499387698390790144,non_rumor
499387985096237056,non_rumor
499387993879511041,non_rumor
499388398529175552,non_rumor
499388619425980416,non_rumor
499389815268573187,non_rumor
499394221984714752,non_rumor
499394946416529409,non_rumor
499397048878501888,non_rumor
499397804620386304,non_rumor
499400566397607936,non_rumor
499401478235099137,non_rumor
499401831874043905,non_rumor
499402006146977792,non_rumor
499402444267212800,non_rumor
499402643869929474,non_rumor
499403422278619136,non_rumor
499405013261635584,non_rumor
499405449951584256,non_rumor
499406086945136640,non_rumor
499406854615597056,non_rumor
499408845127819265,non_rumor
499408988422037505,non_rumor
499409455814287360,non_rumor
499409692834021376,non_rumor
499410901033054208,non_rumor
499410965075886080,non_rumor
499411596255719424,non_rumor
499411738467794945,non_rumor
499411840733282304,non_rumor
499412007573942272,non_rumor
499412661176926209,non_rumor
499412821671968769,non_rumor
499424290748780546,non_rumor
499426471300329472,non_rumor
499427218171248641,non_rumor
499427833102745600,non_rumor
499432169836531712,non_rumor
499432557906104320,non_rumor
499435341259223040,non_rumor
499437429690888192,non_rumor
499438052688023552,non_rumor
499438977774931968,non_rumor
499439550029381632,non_rumor
499439571520991232,non_rumor
499439795618480128,non_rumor
499440386767859712,non_rumor
499441454498852864,non_rumor
499444325646757888,non_rumor
499444395800682497,non_rumor
499445575956578304,non_rumor
499446112147628032,non_rumor
499446567229603841,non_rumor
499448210789007360,non_rumor
499453410744483842,non_rumor
499453886474637312,non_rumor
499455799723184130,non_rumor
499457882144796672,non_rumor
499463629251837952,non_rumor
499464258183114754,non_rumor
499465611647275008,non_rumor
499467982943186944,non_rumor
499471162058231808,non_rumor
499472596853743618,non_rumor
499478126570004480,non_rumor
499478537468792832,non_rumor
499478732315566080,non_rumor
499481575059619840,non_rumor
499484255869612034,non_rumor
499488337338843137,non_rumor
499490314718310400,non_rumor
499501246907432960,non_rumor
499507509171060736,non_rumor
499511714438971392,non_rumor
499514668814467072,non_rumor
499517463457849345,non_rumor
499519101644308480,non_rumor
499519439206092800,non_rumor
499524024012386304,non_rumor
499526002469797888,non_rumor
499527157023277056,non_rumor
499529014797557760,non_rumor
499530401136668672,non_rumor
499531968229683200,non_rumor
499532858399412224,non_rumor
499536812109742080,non_rumor
499540195734065152,non_rumor
499541439962185729,non_rumor
499542449753051136,non_rumor
499553298668859392,non_rumor
499553426133753857,non_rumor
499553513471741954,non_rumor
499554114024771584,non_rumor
499554248292458499,non_rumor
499556227874304000,non_rumor
499560002341044224,non_rumor
499563566786433024,non_rumor
499564237552115712,non_rumor
499567797064957952,non_rumor
499568802267672576,non_rumor
499569344184340480,non_rumor
499571347375136768,non_rumor
499571799764770816,non_rumor
499574200596983808,non_rumor
499575076468305923,non_rumor
499576743967993856,non_rumor
499579650926858240,non_rumor
499581469027618816,non_rumor
499581876668227584,non_rumor
499583349267382273,non_rumor
499583424114728961,non_rumor
499584511710351361,non_rumor
499584606878715905,non_rumor
499584618165567488,non_rumor
499585144416514048,non_rumor
499586890837016579,non_rumor
499588291335692288,non_rumor
499589336816308227,non_rumor
499590048313262080,non_rumor
499590929611640832,non_rumor
499592320900431872,non_rumor
499595283504701440,non_rumor
499596695705894912,non_rumor
499598115888848896,non_rumor
499598154581303296,non_rumor
499598945417703424,non_rumor
499601812005998592,non_rumor
499601956491374594,non_rumor
499602333404504064,non_rumor
499602370917978112,non_rumor
499602989133594624,non_rumor
499604750888083456,non_rumor
499605248747786240,non_rumor
499606278910398464,non_rumor
499606771246567424,non_rumor
499607500187250689,non_rumor
499608179362521088,non_rumor
499610913112989696,non_rumor
499611069565112320,non_rumor
499611719090450432,non_rumor
499612195756728320,non_rumor
499613731312005121,non_rumor
499615655906533376,non_rumor
499619724222038016,non_rumor
499620598994444288,non_rumor
499620682502635520,non_rumor
499621957747224576,non_rumor
499622667142844416,non_rumor
499626055251271682,non_rumor
499635247311781889,non_rumor
499635302764662784,non_rumor
499636076852420608,non_rumor
499637476315910146,non_rumor
499638207987089408,non_rumor
499642704687816706,non_rumor
499643185581142016,non_rumor
499647059688173569,non_rumor
499647397278937088,non_rumor
499648712596271107,non_rumor
499649230181388289,non_rumor
499649754822103040,non_rumor
499649813332639744,non_rumor
499649872534831104,non_rumor
499650234914713600,non_rumor
499650640314777601,non_rumor
499651344622694400,non_rumor
499651830951841794,non_rumor
499652256288235521,non_rumor
499652628825899009,non_rumor
499652797030088704,non_rumor
499653470417199105,non_rumor
499654272342953984,non_rumor
499654313870761984,non_rumor
499655603405725696,non_rumor
499655869412286464,non_rumor
499657337548701696,non_rumor
499657337985323009,non_rumor
499657584836874240,non_rumor
499658267493019651,non_rumor
499659628645720064,non_rumor
499660656769921025,non_rumor
499660768908832771,non_rumor
499660771857809409,non_rumor
499662307560263680,non_rumor
499662393627410432,non_rumor
499663992697417728,non_rumor
499665704300191745,non_rumor
499665889198088192,non_rumor
499667482354143232,non_rumor
499667557247614977,non_rumor
499668221767999488,non_rumor
499669445548449793,non_rumor
499669671034257408,non_rumor
499671635067437056,non_rumor
499672226887897089,non_rumor
499673142114013186,non_rumor
499673760484433921,non_rumor
499674159916789760,non_rumor
499674825753772033,non_rumor
499674902060744704,non_rumor
499674991294951424,non_rumor
499676350064508928,non_rumor
499678305134448641,non_rumor
499678822598340608,non_rumor
499679142766735362,non_rumor
499679986727411715,non_rumor
499681614549377024,non_rumor
499682060793937921,non_rumor
499683602452717569,non_rumor
499684402616864768,non_rumor
499685593857531906,non_rumor
499687274326786049,non_rumor
499687644045918210,non_rumor
499688532391526400,non_rumor
499688832300630016,non_rumor
499689349420568577,non_rumor
499689438092726273,non_rumor
499689757652566016,non_rumor
499689919929798657,non_rumor
499690032601772032,non_rumor
499690323883589632,non_rumor
499690351875981313,non_rumor
499690604302192640,non_rumor
499690835059814400,non_rumor
499690869784846336,non_rumor
499691224169590784,non_rumor
499691429359517696,non_rumor
499691501136650240,non_rumor
499691556652449792,non_rumor
499691593985957888,non_rumor
499691638424608768,non_rumor
499691702660374528,non_rumor
499691814358888448,non_rumor
499692099005325312,non_rumor
499692589143298049,non_rumor
499692788993511424,non_rumor
499692915954704384,non_rumor
499693137670205440,non_rumor
499693411503726592,non_rumor
499693751720501248,non_rumor
499693808515182592,non_rumor
499694783691239424,non_rumor
499695028407922689,non_rumor
499695074855624704,non_rumor
499695460358311936,non_rumor
499695682476060673,non_rumor
499695918547861504,non_rumor
499696137708658688,non_rumor
499696525808001024,non_rumor
499696550541795328,non_rumor
499696733979688961,non_rumor
499696744155062272,non_rumor
499696948296028160,non_rumor
499697037156171776,non_rumor
499697194325114881,non_rumor
499697498072420352,non_rumor
499697652385464320,non_rumor
499697729225105408,non_rumor
499697848737210369,non_rumor
499697887434248192,non_rumor
499698311306043392,non_rumor
499698357397237762,non_rumor
499698366402789376,non_rumor
499698817567293440,non_rumor
499698825020592129,non_rumor
499698828845780993,non_rumor
499698964925796352,non_rumor
499699006298419200,non_rumor
499699052389208065,non_rumor
499699107615997952,non_rumor
499699270883110913,non_rumor
499699366660423680,non_rumor
499699435551866880,non_rumor
499699779426066432,non_rumor
499699803576881152,non_rumor
499699989237747712,non_rumor
499700083265269763,non_rumor
499700209484828672,non_rumor
499700213792387073,non_rumor
499700279412281345,non_rumor
499700579527299073,non_rumor
499700824432717824,non_rumor
499700838127120386,non_rumor
499700861900435456,non_rumor
499700906384842752,non_rumor
499701114195808257,non_rumor
499701408904798208,non_rumor
499701423135678464,non_rumor
499701576395919360,non_rumor
499701669437784064,non_rumor
499702088512049152,non_rumor
499702134279913472,non_rumor
499702153909256193,non_rumor
499702206455488513,non_rumor
499702384424022016,non_rumor
499702462865874944,non_rumor
499703033174179840,non_rumor
499703127193305088,non_rumor
499703128540061699,non_rumor
499703156889362432,non_rumor
499703254637219841,non_rumor
499703369108553730,non_rumor
499703651079045121,non_rumor
499703794805276672,non_rumor
499704226294300672,non_rumor
499704241741520897,non_rumor
499704336935821314,non_rumor
499704416937975809,non_rumor
499704570134941697,non_rumor
499704658139435008,non_rumor
499704667195322368,non_rumor
499704780366036992,non_rumor
499705041238765568,non_rumor
499705042178691072,non_rumor
499705246642622465,non_rumor
499705269434085376,non_rumor
499705545583263744,non_rumor
499705599454883840,non_rumor
499705746377150464,non_rumor
499705810076053504,non_rumor
499705915227271168,non_rumor
499705963126202368,non_rumor
499706059691663360,non_rumor
499706065769201666,non_rumor
499706211093471232,non_rumor
499706350759206912,non_rumor
499706791396392960,non_rumor
500069586063335424,non_rumor
500070108099002368,non_rumor
500070699768496128,non_rumor
500070716650565632,non_rumor
500070913836982272,non_rumor
500071770192216065,non_rumor
500072098178813954,non_rumor
500072137374171136,non_rumor
500072155166814209,non_rumor
500072334578159616,non_rumor
500072455931588611,non_rumor
500073002101665792,non_rumor
500073277273165824,non_rumor
500074069354905600,non_rumor
500160181184249856,non_rumor
500162426998755330,non_rumor
500163501961142275,non_rumor
500163615555878912,non_rumor
500164348963459072,non_rumor
500165620835840000,non_rumor
500171743466901505,non_rumor
500175929902395392,non_rumor
500176026882678784,non_rumor
500176071476936704,non_rumor
500176354185187328,non_rumor
500177556768034816,non_rumor
500180625312083968,non_rumor
500180740127342592,non_rumor
500183912384319489,non_rumor
500186504279625728,non_rumor
500186818374270976,non_rumor
500189389855916032,non_rumor
500192488003354624,non_rumor
500197999205965824,non_rumor
500210207986028544,non_rumor
500212911856295940,non_rumor
500213598149672960,non_rumor
500221671245377537,non_rumor
500224586064343040,non_rumor
500225210667122690,non_rumor
500231335668383744,non_rumor
500231484725161984,non_rumor
500234112054341632,non_rumor
500234390723915776,non_rumor
500236187395571713,non_rumor
500236774103605248,non_rumor
500239327004471296,non_rumor
500239577387659265,non_rumor
500240534481666049,non_rumor
500246996163129344,non_rumor
500247508195749888,non_rumor
500249081286250496,non_rumor
500249630664560640,non_rumor
500250188221779968,non_rumor
500250935885852673,non_rumor
500251503903662082,non_rumor
500252508884070400,non_rumor
500254671337193474,non_rumor
500255282757632000,non_rumor
500256984768475136,non_rumor
500257166478282752,non_rumor
500257318219837440,non_rumor
500261600579043328,non_rumor
500263561298710528,non_rumor
500264535471980544,non_rumor
500264892134207493,non_rumor
500265950667870209,non_rumor
500266967102914560,non_rumor
500266977814790144,non_rumor
500269950876286976,non_rumor
500270055540916224,non_rumor
500270284117925888,non_rumor
500270456830562305,non_rumor
500271532279877632,non_rumor
500272350906957824,non_rumor
500272399867068416,non_rumor
500274132756738048,non_rumor
500274697485824000,non_rumor
500275854434639872,non_rumor
500276114011742208,non_rumor
500277301607542785,non_rumor
500277311652913152,non_rumor
500277382461530112,non_rumor
500277421506306048,non_rumor
500277472068263937,non_rumor
500277477986828288,non_rumor
500277481119956992,non_rumor
500277854341697536,non_rumor
500278978557804544,non_rumor
500279571988877312,non_rumor
500279951275606017,non_rumor
500280176924557314,non_rumor
500281037486698498,non_rumor
500282606316158976,non_rumor
500282674200604672,non_rumor
500283013541163008,non_rumor
500285282650832896,non_rumor
500285962342367232,non_rumor
500286170035523585,non_rumor
500286460210462720,non_rumor
500286865963245568,non_rumor
500288284195426305,non_rumor
500288693031419904,non_rumor
500289088285863936,non_rumor
500290098647547904,non_rumor
500292129802186752,non_rumor
500292684192686080,non_rumor
500293511632388097,non_rumor
500293830827331584,non_rumor
500295570393542657,non_rumor
500296090671796224,non_rumor
500296369224310784,non_rumor
500296988077076480,non_rumor
500297243371798528,non_rumor
500299227969646592,non_rumor
500301494340419585,non_rumor
500301870145880064,non_rumor
500302383747194880,non_rumor
500302577557573632,non_rumor
500303864495882240,non_rumor
500306548841660416,non_rumor
500306837103968257,non_rumor
500307273659318272,non_rumor
500307863894786048,non_rumor
500308546815131648,non_rumor
500308900957405185,non_rumor
500310319844298752,non_rumor
500311883669585920,non_rumor
500312651797233665,non_rumor
500313811195158528,non_rumor
500314545345552384,non_rumor
500314788610985984,non_rumor
500314823117115393,non_rumor
500315237375954944,non_rumor
500315532382707712,non_rumor
500315536937324544,non_rumor
500315609171636225,non_rumor
500315907567001600,non_rumor
500315984910372864,non_rumor
500316260081889282,non_rumor
500316380063748096,non_rumor
500317579060449280,non_rumor
500317687239966722,non_rumor
500318003024494596,non_rumor
500318336719134720,non_rumor
500318966422589440,non_rumor
500318980007948288,non_rumor
500319233558192128,non_rumor
500320235841265665,non_rumor
500320286341099523,non_rumor
500320316602974210,non_rumor
500320616428601344,non_rumor
500322242296041473,non_rumor
500322285916401664,non_rumor
500322373359661056,non_rumor
500325111497777152,non_rumor
500326873407455233,non_rumor
500327581514993665,non_rumor
500328049058279424,non_rumor
500328451929559041,non_rumor
500328583194509315,non_rumor
500329800725442562,non_rumor
500329864017498114,non_rumor
500331134040162304,non_rumor
500331472277225472,non_rumor
500332097064550400,non_rumor
500334308867858432,non_rumor
500335761615355906,non_rumor
500335927248429056,non_rumor
500339589601431552,non_rumor
500339591392817152,non_rumor
500345408150065153,non_rumor
500347379938492416,non_rumor
500347484154372097,non_rumor
500347948635791360,non_rumor
500349179848560640,non_rumor
500349993539358720,non_rumor
500350150695743489,non_rumor
500350460122136576,non_rumor
500352655827279874,non_rumor
500352850329751552,non_rumor
500353227951718401,non_rumor
500353295903637504,non_rumor
500353815132897280,non_rumor
500355259341242370,non_rumor
500355828227252225,non_rumor
500357314722156544,non_rumor
500358258654470146,non_rumor
500359673334493185,non_rumor
500359897557790720,non_rumor
500360308289187840,non_rumor
500360558806568960,non_rumor
500360632093646848,non_rumor
500360684253638656,non_rumor
500361647144574976,non_rumor
500362044324208640,non_rumor
500362377062547457,non_rumor
500362679039840257,non_rumor
500363023958409216,non_rumor
500363024926900224,non_rumor
500363097698086912,non_rumor
500363141034020865,non_rumor
500363602943942657,non_rumor
500364003734867970,non_rumor
500364705622671360,non_rumor
500364914796802048,non_rumor
500365059390836736,non_rumor
500365170796158976,non_rumor
500365332351971328,non_rumor
500366171716067328,non_rumor
500366207552196608,non_rumor
500366417674268673,non_rumor
500367591773179904,non_rumor
500368204376850432,non_rumor
500368724579192832,non_rumor
500368901365317633,non_rumor
500368969854103552,non_rumor
500369097360953345,non_rumor
500369693203378176,non_rumor
500370188970524672,non_rumor
500375737439096833,non_rumor
500376174095511552,non_rumor
500376891623079937,non_rumor
500377192841609217,non_rumor
500378874656854016,non_rumor
500379259698176000,non_rumor
500380282097520640,non_rumor
500380708783665152,non_rumor
500380881563811840,non_rumor
500382073593405442,non_rumor
500382270340214784,non_rumor
500382437655207936,non_rumor
500382853147164672,non_rumor
500383956362334208,non_rumor
500384393362698241,non_rumor
500384777514799104,non_rumor
500385585807499266,non_rumor
500385877684539393,non_rumor
500386524416856064,non_rumor
500386619564650496,non_rumor
500386978467414016,non_rumor
500387959468982273,non_rumor
500390232756617216,non_rumor
500391462073532416,non_rumor
500392971636719618,non_rumor
500393439482368000,non_rumor
500393530960121857,non_rumor
500394005419409408,non_rumor
500395231305826306,non_rumor
500395288335360001,non_rumor
500396027342376960,non_rumor
500396175753633792,non_rumor
500396366829735936,non_rumor
500396427378298880,non_rumor
500397058541379584,non_rumor
500398901028196354,non_rumor
500399181627162624,non_rumor
500399997113098240,non_rumor
500400102125879296,non_rumor
500402449501286400,non_rumor
500402804910206976,non_rumor
500402908740210688,non_rumor
500403838877462528,non_rumor
500404509592387585,non_rumor
500405384503238656,non_rumor
500405877460193280,non_rumor
500406581855801345,non_rumor
500407038800056321,non_rumor
500408184562257920,non_rumor
500408829696544768,non_rumor
500409399865651201,non_rumor
500409565473943553,non_rumor
500411055315910656,non_rumor
500411513727750148,non_rumor
500413012822745090,non_rumor
500413489882484736,non_rumor
500413956230365185,non_rumor
500416861016580096,non_rumor
500419556629041152,non_rumor
500420356621213696,non_rumor
500420906670256128,non_rumor
500421515678978049,non_rumor
500422447623966721,non_rumor
500426437392732161,non_rumor
500426667446513666,non_rumor
500427783848615936,non_rumor
500429525558505473,non_rumor
500430445830365184,non_rumor
500430673099104256,non_rumor
500431179925823489,non_rumor
524922078638903296,non_rumor
524922499466022913,non_rumor
524923148576518144,non_rumor
524923403183333376,non_rumor
524924660480487424,non_rumor
524924954287296512,non_rumor
524924987774631936,non_rumor
524925223226081282,non_rumor
524925600318754816,non_rumor
524926528342487041,non_rumor
524926698165633024,non_rumor
524927789892653056,non_rumor
524927809773649922,non_rumor
524928223499784192,non_rumor
524928297986433024,non_rumor
524928863714168832,non_rumor
524928960615186432,non_rumor
524929014621032451,non_rumor
524929550493712384,non_rumor
524929559909916672,non_rumor
524930400272265216,non_rumor
524930499790131200,non_rumor
524930594950479873,non_rumor
524930678983753728,non_rumor
524930851747164160,non_rumor
524931083797004288,non_rumor
524932292406681601,non_rumor
524932558275235840,non_rumor
524932635177795585,non_rumor
524933534692442112,non_rumor
524933600433938432,non_rumor
524933764330586112,non_rumor
524934004152082432,non_rumor
524934090542182400,non_rumor
524934142958788608,non_rumor
524934300459077632,non_rumor
524934419270742017,non_rumor
524934507892580352,non_rumor
524934648473079808,non_rumor
524934897367285760,non_rumor
524935023380545537,non_rumor
524935146806738944,non_rumor
524935731148775424,non_rumor
524935906596499456,non_rumor
524935943925796866,non_rumor
524936008870400000,non_rumor
524936075870228480,non_rumor
524936456742379520,non_rumor
524936881348558849,non_rumor
524936931059056640,non_rumor
524937114539282433,non_rumor
524937243518312448,non_rumor
524937421180653568,non_rumor
524937560276344832,non_rumor
524937574281121793,non_rumor
524937597206790144,non_rumor
524937635698327553,non_rumor
524937675115999232,non_rumor
524938009834450945,non_rumor
524938137320312832,non_rumor
524938146119966720,non_rumor
524938288277118976,non_rumor
524939142485262337,non_rumor
524939347699585025,non_rumor
524939362048290817,non_rumor
524939818347028480,non_rumor
524939821815721984,non_rumor
524940452383170560,non_rumor
524940623594287104,non_rumor
524940803601227777,non_rumor
524940940721418240,non_rumor
524941119403335681,non_rumor
524941272549969920,non_rumor
524941318389501953,non_rumor
524942687003484161,non_rumor
524942802908876801,non_rumor
524942851944493056,non_rumor
524942952733220865,non_rumor
524943226948820992,non_rumor
524943615437848576,non_rumor
524943638812299265,non_rumor
524943658748219392,non_rumor
524943804051496961,non_rumor
524943976902971392,non_rumor
524944146025312256,non_rumor
524944178586091520,non_rumor
524944537618485248,non_rumor
524944571256434688,non_rumor
524944610985263104,non_rumor
524944788525973505,non_rumor
524944978288852992,non_rumor
524944981753356288,non_rumor
524945095322513408,non_rumor
524945101542678529,non_rumor
524945225253675008,non_rumor
524945585539776512,non_rumor
524945814796644352,non_rumor
524946461621235712,non_rumor
524946753154727936,non_rumor
524946808271671297,non_rumor
524947030616313856,non_rumor
524947036228317184,non_rumor
524947071770435585,non_rumor
524947129354420225,non_rumor
524947368865964033,non_rumor
524947414050816000,non_rumor
524947475858472960,non_rumor
524947604690702336,non_rumor
524947716393414656,non_rumor
524948520605069312,non_rumor
524948618776944640,non_rumor
524948710812581888,non_rumor
524948790227517440,non_rumor
524949003834634240,non_rumor
524949028728221698,non_rumor
524949136173694976,non_rumor
524949243883425793,non_rumor
524949435886096385,non_rumor
524949884143927296,non_rumor
524949897221795840,non_rumor
524949939755810817,non_rumor
524950117192044544,non_rumor
524950159160250368,non_rumor
524950203476869120,non_rumor
524950321064607744,non_rumor
524950339074523137,non_rumor
524950395110842369,non_rumor
524950455743291392,non_rumor
524950507023245313,non_rumor
524950679274942464,non_rumor
524951279760867328,non_rumor
524951439417044992,non_rumor
524951456362012672,non_rumor
524951696376487936,non_rumor
524951948337098752,non_rumor
524952005157347328,non_rumor
524952322703900672,non_rumor
524952808110694400,non_rumor
524953077456318464,non_rumor
524953508978909185,non_rumor
524953530193301505,non_rumor
524953569762766848,non_rumor
524953767402553345,non_rumor
524954105471840256,non_rumor
524954161054756864,non_rumor
524954241547632640,non_rumor
524954262657581057,non_rumor
524954313337364480,non_rumor
524954661703680000,non_rumor
524955083297931264,non_rumor
524955102554361856,non_rumor
524955170200121344,non_rumor
524955243185176576,non_rumor
524955251464736768,non_rumor
524955317201666048,non_rumor
524955385480753153,non_rumor
524955386697515008,non_rumor
524955388190662657,non_rumor
524955850591334403,non_rumor
524955871689052160,non_rumor
524956007324082177,non_rumor
524956168754843648,non_rumor
524956415589621760,non_rumor
524956449836130304,non_rumor
524956518404198400,non_rumor
524956648151191553,non_rumor
524956731638841344,non_rumor
524957105296404480,non_rumor
524957554829717504,non_rumor
524957773810135040,non_rumor
524957872296583168,non_rumor
524957925157384192,non_rumor
524957974226550784,non_rumor
524957978806743040,non_rumor
524958173245870080,non_rumor
524958238316298240,non_rumor
524958250706681856,non_rumor
524958383468978176,non_rumor
524958384060366849,non_rumor
524958409381384192,non_rumor
524958498770395137,non_rumor
524958516822671360,non_rumor
524958741259886592,non_rumor
524958992330522624,non_rumor
524959090125320193,non_rumor
524959390332239872,non_rumor
524959715957424128,non_rumor
524959778125385728,non_rumor
524960221694005248,non_rumor
524960245509287936,non_rumor
524960277348233216,non_rumor
524960580944560128,non_rumor
524960814944747520,non_rumor
524960851493924864,non_rumor
524961016904294400,non_rumor
524961055211286528,non_rumor
524961070465945600,non_rumor
524961513006964736,non_rumor
524961561677680640,non_rumor
524961589406216192,non_rumor
524962450786226176,non_rumor
524963002768842752,non_rumor
524963322525798400,non_rumor
524963649455407105,non_rumor
524963878904823808,non_rumor
524964129745174528,non_rumor
524964166936068097,non_rumor
524964278030172160,non_rumor
524964279456653312,non_rumor
524964457936863232,non_rumor
524964630221705216,non_rumor
524965026256662528,non_rumor
524965047647617024,non_rumor
524965077318107137,non_rumor
524965242213007360,non_rumor
524965597793107968,non_rumor
